908041,128343
749821,46790
653144,1342824
167184,10129418
631973,3592856
588841,2336762
1122254,1387156
1527299,12447019
2232251,172560
269456,5581358
721484,343770
1737136,831540
1276308,55002812
1755993,56762
1403361,1396577
690868,5281916
509739,3823308
1731086,828669
1287943,10561815
487751,4839326
2519341,9837567
2090522,2376259
266752,247853
726502,2392603
768582,25241583
2048961,5609671
1101379,17227
673021,7372755
2258078,521856
1669115,3026
1199928,204869
500822,48946
518123,278847
2446897,5188149
2206360,262079
1768486,6634618
2128852,17765561
1186501,5720927
1053324,2776533
734788,2866721
1346864,8093045
576563,5722116
2055468,11695727
941053,2661164
2627116,6287294
1449103,74070
2308371,2939118
132444,11572162
2107732,13831565
1509428,3965495
168609,156584
954576,62121427
2588905,6605691
173501,478912
1028041,7470008
63147,6404123
885495,6888195
1028006,2281775
635152,28239851
669890,4166457
763973,931550
1527740,11464785
578007,6289052
1983764,1701738
7285,4956490
1964721,62746004
1791401,3602471
130283,5902552
1393695,10960
1030472,167765
1237930,323776
816784,110437
622204,5480015
386413,2829087
2413323,13839296
1379166,64780536
554239,888182
1104221,8227522
396199,4881103
1419352,1682386
791865,56042
2153185,6326
277598,7984158
1110820,558932
2073937,15027943
1989170,6172579
186033,398763
2340384,2118761
167566,9482
257459,398469
2450256,138584
1209916,910523
2650648,25712956
2602269,1555117
338420,1814208
517469,581647
1232505,3570960
831956,7778453
913229,134037
1725318,2576715
1797641,10118778
310897,12246
1524713,10993025
836684,8489082
628121,1112102
811783,6783544
1108047,1653602
2386018,1600031
2586248,53480778
1053225,17690905
1376122,2662805
1564989,2536244
298050,10800342
1419383,54810099
959848,841237
174496,450616
966975,3277524
642483,5189657
2273358,3286053
1051068,4340015
531812,3141787
2163100,35500
676602,1745010
808843,5304
2174376,209247
371084,7136301
789756,11763033
370683,641713
2286470,13680955
947493,335340
2037296,11859898
2403683,139301
1462398,764910
848765,7154744
887619,570796
343668,993
27270,214681
1767723,2379561
716591,205623
981640,2482
2056798,6148706
185884,1743519
2324276,202880
1092568,3203745
2285360,350464
1230369,1021860
810789,2062008
578095,1227312
712689,1658709
1184889,1917861
1467669,11955704
99556,214629
2248482,162871
1227318,339024
429124,1334839
180387,4193891
1624734,28517334
1766623,398324
2452511,3470133
89224,1597284
2417248,2986464
1503793,837
547821,175
2585919,7816591
2321451,2150020
370788,940512
67065,10628702
1864056,13266753
1366720,864060
1226319,142176
526809,15079000
2029232,1389876
935141,2652577
1690122,5654371
1199819,11698
2278264,7730779
1756571,12254182
264234,1138389
763095,99003
1637298,10944389
1337652,198277
912158,11383041
1815349,4330
571447,95726
2581868,3613044
2069905,81086
953078,4030432
2629886,4163
143096,3502909
1937647,3645219
1710647,2778633
125938,46108368
106308,198991
1587967,1577429
524535,2118430
265556,5006791
342033,87272
1453637,3422068
241587,3165810
1105660,2246583
588629,2424964
1893547,1362881
1925482,14376572
2311903,106508
225001,36123
1116695,14729014
843772,9936333
1840552,13482847
1953810,5889947
173693,6268078
2121525,1504669
1143123,1234524
595511,382292
1670750,354716
622749,262317
2415869,1385123
1461015,31226503
1133482,369372
2355094,3312524
2609535,2367
2631422,2125665
676722,4678394
1469704,186939
1679926,56042
765086,7523098
848195,24253859
2347314,1545221
1645686,596471
616637,2215731
1595148,419155
264940,13381641
1770597,1233190
977743,422983
1231402,39383
245318,336746
1191809,993
1892998,514430
1341930,2095
2421696,581669
1251838,188171
1469393,308684
648986,1617189
1149114,293808
1072637,8987748
1191314,278271
1464412,222404
929071,4700390
2508489,916407
859801,2877034
2197537,1781909
919294,78033
2583471,318084
1565932,5936144
2055491,1557315
1735922,169990
314851,1829507
846448,1043105
1564126,4357414
437256,674373
692980,127152
1607644,13670591
1527721,11876118
1513848,1400562
992243,565334
2640039,413035
1280352,202690
1087652,6689064
568214,4437456
803973,984159
713409,1066078
1567341,1352694
501026,1565198
1214728,1879043
1221558,1646002
2096502,318652
485774,3243877
1317622,320160
1732939,2392603
517228,625725
2304720,2036054
1468850,314145
1561384,710718
142853,220592
803288,15441
1605844,4995611
37311,1756087
199825,2637741
267255,5510583
1705550,1129416
437341,25281076
2166318,1794888
309068,919832
1213667,7152398
1933638,113506
252168,92967
1926980,4399572
2381959,4294684
1682124,1094166
1222292,6869399
141554,9151662
828480,2816182
1500473,14413034
1252042,5651888
436889,4978754
69748,993
800041,74620
2510665,3939762
588897,1246429
1237246,883045
2656511,4067370
1895405,947708
1430010,100091
1069330,3359718
2133633,6585718
916738,3725751
716418,738057
1817950,2402858
764952,173525
1131305,631454
2119412,9235209
914890,9720630
200886,2500842
2345590,14207394
246624,271467
2242155,7340
641438,326435
650638,3772
678345,2865864
2561800,6907370
205078,2447938
1276816,91553
2229961,1915652
1873187,2352712
1413965,3808930
705154,11119973
584964,3870364
894802,1100715
1825527,704334
291876,1305344
1054239,41805665
1161211,3368077
2593054,16202527
2464897,35787
1650481,60138
721265,1417607
1109134,2714176
254757,3939762
1758975,5538906
791748,56042
2244562,5536957
2615098,415294
155183,9322663
119030,4854009
1522810,3528598
118009,2161196
272557,2534043
897372,2759519
135068,299747
238375,1017420
1731164,1115153
715791,8087176
2224313,14935
1608495,411594
172623,7402931
1203123,16495539
1391009,1016924
1013047,5029026
1712403,1039873
619158,1192313
2179866,4594471
1903790,3608480
1989420,360582
388743,3149869
1440203,405751
1811779,3385955
1983940,2099848
1127279,2659171
606778,90416
17408,1601477
541198,5006020
1121258,357417
929231,9353871
2044679,934477
394683,175
2659054,10988075
1946395,8957900
1082646,4799250
71877,1291721
1526767,10548380
1713078,475047
2502250,3026
193303,827371
190688,5190501
2556367,3103097
1802123,31799
209133,466824
724745,152171
454539,12136291
960546,24076565
109580,51254863
25315,101960
1030293,2474846
1132458,10825641
1872451,22350481
2435130,652188
25282,226171
1045783,1977275
160477,24672484
1331939,144092
1297137,387556
2026201,1713344
2463078,2994705
2082722,75915
1677333,880776
768149,4743811
1512607,125917
1474056,8728025
37294,1238752
580093,2928186
1864444,4060505
1959627,1577429
1315677,2367
2148073,2633245
353944,14324680
199795,4145648
1606466,629596
1541459,366927
917111,6854038
228657,12149977
822869,18610101
562860,1125650
615485,6989644
1287841,4565899
127218,219625
239747,26959225
1530494,6578759
1357410,245752
1540722,10823605
2095719,8389750
1289085,24544815
2065341,1213600
862948,2087411
996798,549884
2397537,1801933
875750,23327778
2214627,1405920
897867,899968
2476810,2411
1498852,126515
936302,12937400
2108752,7309649
930166,12981451
942562,12338453
1677568,3244768
1637982,9006580
1113064,10271692
123954,7096
2090016,43948684
491219,2459789
2621143,624011
1594171,47613500
1824063,1092038
2393760,768338
2422013,3835269
556518,2367
668194,25396285
2006530,17441124
1217643,8584741
157792,38764
196775,4769769
208594,10908315
1177263,20261162
2101602,927892
2483684,6763793
1356395,11392061
160483,24672484
424894,4249513
473372,660898
1765417,2654101
1224668,2215929
1517997,10810298
1933572,19077178
2013188,4095200
1395677,26552687
461689,194772
2188754,4341015
957919,2367
1096005,329281
1625236,1108302
724007,4914
1763957,9558287
1795612,6851311
2501174,110997
28783,544976
1282306,69128
1281308,43480524
1944789,13393713
1758090,1533168
249327,1273575
2459607,3194618
2072386,3761998
703081,3797706
774321,7258669
594444,1189925
636234,232060
2108999,1924971
237895,4265046
2597806,50980783
37716,601001
724144,16965329
807821,5585335
1543499,2155999
1596283,20579
972658,54726
103608,2992554
243442,8721469
1416488,31780941
1946019,2824346
11690,105859
1072645,8589231
23077,238709
1090838,17347
666642,1156275
2200865,24669538
1784136,8030655
2047796,9136733
680185,2253047
205920,7276
1679801,110481
1512326,4498662
35590,886433
2661308,4448390
948334,35904784
1164962,1861475
2527318,2566428
702635,2489085
482144,5816538
447563,23869964
44701,48797114
882425,3799630
741656,708114
2435088,1258302
2294447,4014942
1251690,24992273
2209231,4439998
447093,13702425
1100511,6661645
860878,3292946
1062491,282142
1101081,5229515
206201,32099248
1222073,1746042
756792,29507704
2015240,840300
1119545,12635357
773804,9355702
2308318,7994540
914297,3673258
984466,20822580
1663090,4614225
1644468,12433265
906548,47122077
35477,1834572
2095232,6532919
1279693,1058358
259726,10606866
1633702,13217384
126726,375904
2431571,1010248
333392,126319
64937,13852931
90046,103822
1133382,107653
2385183,3961642
1366796,2511988
1691123,4470922
1353664,2762749
1552130,1898178
1267438,11050
1145553,1280851
1056603,7438237
1433811,2948
2336647,955202
751147,86629
1662465,5459577
131366,2238028
1949328,6061093
468271,2152176
2166629,19925681
903254,1330219
1144536,6564536
875689,4211191
1300317,2068679
1130941,617029
645857,50864
279869,174646
712729,4834058
1909374,12791272
1136804,1904040
1097285,23115996
1637846,798012
1037018,396870
2352040,2942190
1824590,2447866
2630496,3134247
897047,9500
1440271,458833
76488,113971
1254744,8090
2366916,124941
914109,1417447
967816,358196
7963,1029605
1695307,58329
208946,7398087
1785046,6600015
1666918,22226
115127,77079
270130,317657
2076741,527325
1073152,107281
631805,3185
1373738,2982270
819888,13747198
639287,1242120
1353190,3986600
1018369,3845396
1821005,20876
251183,18597025
412646,164219
698855,13055109
2616120,2984361
714008,23871
550252,11143974
1198044,4372391
1614994,3068705
1435975,324168
884046,828549
1014576,2013484
1255851,782177
1403745,24780915
499342,24395705
1155852,1731
850608,15615186
2198208,9788291
1495960,26209177
2287327,601632
1769689,5222117
1268209,6708707
756726,27308
1032080,1646002
1089325,10042193
162076,2778643
566119,29812
846721,185244
1202203,664835
1754485,3433229
975305,11454
998509,1609124
950323,1564112
241378,3777386
754165,107294
136813,6380335
1432951,7201287
833339,5559478
2392720,2462512
808918,229341
719180,1031535
451263,60244811
1921306,7983758
1116013,16702910
1609340,772408
1197002,3831274
1679374,47760777
2332320,29551
2462530,23411177
1414044,8638
1608765,350573
2603503,1125985
2266330,8677141
946651,825290
1701443,21448
110227,9473
747947,3365723
1740110,1892429
2083066,47866
2150999,7600406
1868,4956519
2629529,1510029
2576844,3560858
123289,5901390
658902,174905
367173,5652906
2597641,5943742
433161,24145251
1665182,470403
1472840,6980159
2289819,11992799
1594928,86135
2300503,12835471
874795,993991
2078536,2473280
963839,1480961
583532,1756185
2148475,290265
97578,138583
1655812,13490626
197047,6922673
603594,4025407
505356,32849
254086,3223993
1547377,3893380
857451,43482
294840,32128
97107,4653505
1065315,20394562
604564,789570
359368,9393405
2049138,275459
937387,17170444
1651516,1623463
1113206,3295152
446483,1753700
2274278,1069224
1037965,339895
543456,1477105
1847364,8505298
1774958,12031910
1216420,2752046
387564,1531807
1601225,274308
1174688,1287504
989851,2493487
2102976,11206234
122661,382562
645297,141753
2135790,422938
2156443,4567418
1101813,2268602
2652266,227272
1383143,1309771
948156,2041
2476410,105840
345989,3217367
1122138,464243
52064,6562967
2294143,135438
603768,238049
1729944,11396418
535743,24474006
2444757,2719196
85122,103822
1981321,11657658
2275162,2475484
74438,1993114
3135,7743894
24827,8072458
876970,2888836
1406792,3071491
325847,542335
419224,6050596
355256,3848
878299,203562
1709040,2018897
1850013,7695663
1029415,61855
2432569,2520691
2071371,2522627
1927099,837
1137614,55989
2531363,293256
312868,14237212
1466453,7476907
507594,3643413
1283721,795779
2095058,14965265
2118283,16801990
988772,6446437
112032,168901
749823,1916556
416152,2540594
2127754,36846025
1274300,12068044
1696924,64511039
1279311,60718
1393938,14863966
2569649,65787109
1171650,110791
212964,810816
736108,22580112
1600640,3752759
486686,3907482
2329143,44954389
1294383,30563
691588,215624
1008316,242056
2581932,2559370
437264,6978887
2426816,11892725
1908406,1336327
858283,4610017
385840,3209273
114717,62872
1757728,1533168
2278507,10804821
2304095,704068
315440,3979501
2294523,1447094
65894,637110
1893443,4034969
332429,2877952
1672439,3889721
102506,21159
1393675,767492
751573,10960
2650336,5433
2453518,2192168
1403366,9042880
2290425,2260025
1522544,1390768
1353352,14028996
897097,36509
26161,1988626
1113439,479428
1382838,16511054
2394578,260541
1368901,2095
94444,38010
179491,5583639
1738252,1783700
1568196,3514388
1772922,10517827
231021,2758615
2187567,6574895
426561,552354
884384,224776
2433564,13755833
2200051,4003618
1929036,51342619
1031736,4990034
899608,792461
1520967,6170537
1065595,52797694
1987651,1129416
1091567,4715106
772150,1904756
484902,8051819
328796,1185493
2508814,1917792
967867,114305
2008111,1022667
252679,7285154
30693,20889121
2273321,3094086
965455,851753
1111455,2017251
27341,2770958
1474711,3546289
1455129,53999
2258020,39274
802996,5656
376478,9167610
1708759,713377
772705,2249904
1384963,1048322
732895,12541383
1346321,19230757
2155134,40846
1294403,2462303
1639419,7815438
244986,946391
1693584,3801920
913533,1419286
923296,2017274
864852,4694125
899902,7761516
1568227,2324317
2423192,5998949
295812,1295991
754672,60206347
1884689,16862
23865,306015
1694898,1610169
689964,2679462
1402625,1334346
1139638,420707
2293669,1957999
2175216,6816893
1090342,1025331
1581423,4868440
206729,148684
2582385,761842
1181921,606227
550963,1547021
2130231,1221408
2587493,14333555
1950097,10678666
1455894,197774
97826,17987
1603400,4987296
1138444,7905
154810,5075117
33706,468099
1723027,18664876
1542215,1802
1081999,1731
1228304,794984
451986,1235815
640251,14962898
189653,15420270
1535624,2832743
514659,4693057
2389317,3973267
1282745,15141576
1653196,1233863
212005,618127
1051283,15682112
1309732,5921513
246257,2495814
909609,13003609
651372,2762847
731846,2948288
1474219,491179
216433,1077
1902801,3099268
2345274,7385964
1889895,586734
192185,598988
1650560,769697
275122,2106350
150370,7702319
1671297,4504877
1158387,160014
731128,5162683
1002875,2567947
163813,3251975
242606,5637653
2024496,7472903
2295293,9203551
852563,56973699
1777101,135933
2092724,1928029
2634398,451577
1677206,1981914
443437,8455803
155689,604008
695013,927639
1267103,8793255
531923,13703770
713486,530112
964404,76503
1114180,1651890
1166937,6193773
329436,14230131
1813217,789013
1806885,198043
2121081,176753
1989113,26264562
1119223,2769451
704234,70560
1292565,13931507
2354705,158401
163937,1799449
2073912,6439467
455074,2312355
555875,1606749
1338462,2379993
388720,5139166
648763,1755508
1336666,14981975
1625956,13123937
2358555,786899
1554145,6015771
1710852,2730723
1662280,2343808
1621158,3465742
2221338,4208965
2203745,452945
1152341,5555528
1418,16923029
248617,144411
135207,4384990
290685,318084
1710173,767988
649339,2331897
818010,301564
378673,301564
2356619,216888
886277,3720158
1300125,65572
305084,2361040
1236025,7673100
2424635,4995117
2386808,104039
895537,67578
581010,333821
1603161,261152
1244313,1646664
266700,38609
2650579,5318
79326,5404814
1701722,280672
798344,59393
606903,2610396
2591443,3746354
1401164,3622776
384783,699265
1205531,422335
358229,603521
2210447,7796001
584463,591885
2457449,8509991
251718,1198383
718739,3172243
1532815,6824773
489530,14246331
463151,305680
2429170,6746511
1981981,10576036
518642,2638014
2419646,5262152
1277974,8961182
2287888,62953
1205670,56184533
328831,1028596
351452,8351253
2185000,3345966
1169529,168
1312220,1304459
456374,177721
1095993,22456006
216522,762090
1642235,14980511
571,9015713
2239465,6156668
1269655,993
1129977,1579848
1688549,3849
2219194,31979
1043430,1583098
102511,2307930
57963,2687
549509,4155264
1067646,10569603
253596,10254935
1031196,7987387
1960245,4924816
1430310,2727236
2502214,2611595
1960123,8751571
11434,1979173
831883,440285
299596,2823523
1172278,3026
1285085,557860
867602,1346504
2545455,4485367
2041400,1032443
685576,6557945
612571,107603
566715,12864439
1456520,14730366
960422,18039846
1953295,856350
1044763,1021474
2222718,3424298
1520816,1987026
1380533,4497324
1165721,317301
108740,85042
28020,1010318
1601870,1278098
502652,3011270
1174934,300260
404131,1364898
824349,2870186
379090,48468
1397258,532839
1510258,312202
2568242,1123966
1458267,2402098
936035,375415
965332,10905
2253951,611684
2386996,20579
1168247,1555229
801981,3088769
278823,2327271
1512585,266906
278809,169502
801019,5116188
1103988,10375632
1291754,961585
1894545,16672849
2620657,6029389
2290991,8608725
427565,784902
63002,10819837
5518,2607238
445634,1862812
282378,6979268
1200467,722135
217265,358076
85118,129952
916644,2494421
1480078,272994
2257541,1102433
26075,11239201
2378720,411410
1675195,1802304
634789,282084
2108416,2172517
2601088,190827
1409978,4689224
1892953,11008773
409519,5929445
2520070,7718607
1176945,779044
105473,22057
1135337,1665871
783532,805509
1011745,5928520
2517962,10210
2156080,1615306
333840,179751
37185,2252102
1460629,618587
432159,2551875
1242608,8555488
145432,2059628
2345482,4480677
1521934,3568647
385849,44913306
583819,3849038
623414,4014972
679536,22934752
617191,4786587
632488,6558321
589823,7285310
501750,511314
447300,5941990
1527577,11378770
1569582,4294365
406946,354372
680277,2090048
2081231,18001481
2088137,8986751
2517378,5983529
2131309,766236
1147796,23282
2401433,1578174
1179191,196625
1588262,746618
898093,1242120
1331954,1976685
2388951,362073
2049809,1578876
2302207,5263730
1573346,345306
879735,7113740
1232686,5675033
1308828,3674859
2338448,4069122
519188,5559361
2422568,825959
1350738,5942318
2635042,35341
670897,565822
1859834,11712
983540,1339815
2424377,450504
1090318,1731
75041,41530
767992,782337
2522326,5026950
1358855,3017950
1868244,2007364
921965,3180091
848714,156584
692320,483275
1400533,302810
1115159,747353
2516412,1203356
604392,6632903
544599,154253
2465616,463896
804541,3678635
140971,2322076
1224299,9702890
199346,2566078
1239193,660223
1683819,453067
1766940,791856
1303029,18343817
1000348,1457476
2425275,146150
1225886,1559173
1159008,2807614
2516262,2054
2207030,710330
2549752,3514055
1107958,249837
1469909,2003253
1708503,104294
212067,36571
1057033,6653428
945221,6976683
2419066,13116071
432286,14604055
1916483,967959
1180649,245221
866667,23985250
1949623,376961
1652911,5142213
624236,7905
108164,9473
1129950,1577904
1122839,1444777
2413292,2976534
2035684,2367
2382601,4536
546441,3147674
1732096,47515
1966026,799161
2337351,5943742
750854,13322077
783441,114860
1461328,632784
752476,1700748
188362,29816
1061497,538286
1667927,599192
152441,1214369
869294,3127472
563114,212331
884878,5526785
1579176,1583969
245349,3068168
320904,5037207
281190,428243
2139761,2555475
756666,1311568
1733195,27678644
1909088,23414243
393956,840768
2564927,168463
316873,20060
1379192,3595237
1376381,1317223
685648,1133056
2276459,6526176
1903879,917864
763331,48602571
2043849,2502411
402204,4483468
1529242,2665783
1705372,1659350
2616185,48093
1499379,19136443
205691,262307
773368,10685921
1309393,2536702
1904936,12428722
1431750,359145
2431374,847455
70382,6291618
2583902,85599
2152125,23632473
2426114,1817132
2114222,299756
808769,5255762
1016970,413475
1026387,25465203
201588,4984047
1663366,2400404
2404206,9540
2221520,20340028
644900,646145
276715,751208
1545510,2034685
11865,7243346
1637577,354062
511686,6351977
628431,278429
75970,8081546
466717,241868
1779745,4539791
227510,113660
1969979,1407485
711375,4672604
2482226,208769
1274729,3767831
1329738,695007
786495,12247
2217195,5656
228505,14233073
1475957,41272694
1231531,416518
256719,9283347
1056580,619821
1105364,5801603
2010979,4474081
97797,5884
58453,2367
1924774,1415902
1608749,254
1341415,56281
1948512,32560912
2189784,9729843
1343776,50753482
28496,17342509
712515,1833881
360381,883701
2462432,19498576
956147,4158152
1627621,804708
1893165,3640380
1564317,56941873
206691,535796
155291,2609133
1048484,106508
1180285,18610
1691809,2622019
1164972,1574
1257183,745192
1655833,36509
2393473,566315
73066,2999089
2314477,915865
409032,7373410
2345483,9398278
459855,6341391
2475428,2731710
651268,8237236
1791476,140611
141893,77742
1116303,13790939
1033861,1183395
943330,24419365
1788174,112631
602381,5025832
113690,3525689
412043,18197149
545648,684360
1505656,405944
2005776,5514415
1962199,15337767
648429,17214000
1276585,3320557
142468,6816708
1712661,3548417
2555341,1865669
251954,14869327
699336,969938
949748,4566790
382391,3347059
2222572,380974
2068737,251540
886949,306613
667747,4000027
1015459,4726810
145882,83079
582319,3699588
1294445,8212597
347365,1800261
1246676,2453794
2647634,847225
2282021,372758
1260516,353772
472903,1129355
1800470,1695452
1994735,608473
1404136,746558
1828417,1360537
1820063,4458378
733071,587668
463296,3115440
863155,243783
959757,2630
1312795,993255
1306447,465227
251468,5656
2248599,4067429
2596013,1469385
1148433,5263947
2322758,118147
2027212,4893089
376194,2114550
474750,8920122
2449231,324969
2529124,1136289
1353071,7462119
754593,841500
541085,8842980
1773053,214681
728669,290
2638735,6218213
277828,5968169
1531178,699138
2119280,39711175
464299,524280
1477585,156525
2386416,757805
2078653,3733558
1850095,173
2352716,1101804
1069529,14311461
802173,5663083
2175338,53984495
1108603,39310110
2402859,528628
640284,133686
267149,43138294
808595,65221
256215,1205998
1254874,22975549
509404,5190822
2219642,962634
548236,8132654
1052481,116524
925212,51019733
2519425,1093358
1061226,390236
984705,640927
1216790,3308954
2328942,42050
2485635,993363
2103637,300640
1012436,1153349
2514182,438484
2108127,829267
300660,135259
2559174,574754
649880,2116395
426524,1895362
2236740,165253
2355510,1036801
475196,8442643
2214888,1215226
1936006,3658119
2087006,1127319
1035125,8292173
2427639,5588382
585997,271514
189792,1400852
1285923,6307661
1764654,177029
2496876,2367
501343,895600
1325584,1094
1673698,6030911
2008664,9598037
485696,9838092
2123237,4709447
532098,5228956
1186025,9584030
2434876,6247654
200367,837
1902498,4440666
2487493,1525087
1557742,5656
217636,215353
1190396,546367
2489810,12060261
1102141,4979529
1212764,2425344
734984,2117953
1577000,29489
749122,227272
1134717,281804
2620682,614914
1196787,164581
1084963,48934
1172234,32539
105571,519789
723009,5743869
1451640,3836145
1616495,2347946
1018504,6800262
237796,4831587
2095111,1792781
1349548,2366364
2056466,4122799
2206544,4810646
2076466,11384680
892017,1955
1934021,22816326
1526207,1829732
2233576,251813
